Country,GDP
Post-demographic dividend,7497.2912849492
French Polynesia,6540.50431166306
Qatar,16632.1889990349
Romania,
Russia,
Rwanda,184.014166007483
Saudi Arabia,8714.62697569447
Sudan,421.644439697266
Senegal,603.758342577677
Singapore,3193.90565722355
Solomon Islands,508.849629494798
Sierra Leone,296.975133603471
El Salvador,719.646650816446
San Marino,
Somalia,118.254747033984
Serbia,
Sub-Saharan Africa (excluding high income),478.611645226118
South Sudan,
Sub-Saharan Africa,478.747439352484
Small states,1593.65065923812
Sao Tome and Principe,
Suriname,1925.97247862576
Slovak Republic,
Slovenia,
Sweden,12620.5186141512
Eswatini,608.011775675825
Sint Maarten (Dutch part),
Seychelles,1376.5465132826
Syria,992.991461269061
Turks and Caicos Islands,
Chad,258.24169394756
Togo,306.031034250077
Thailand,548.011112832485
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,431.9730602866
Trinidad and Tobago,3248.61769604406
Tunisia,954.20917698629
Turkiye,1558.50229236091
Tuvalu,
Tanzania,
Uganda,190.541730444572
Ukraine,
Upper middle income,764.750119636184
Uruguay,1678.33043358129
United States of America,10564.9482220275
Uzbekistan,
St. Vincent and the Grenadines,572.732138648683
"Venezuela, RB",2735.4338845444
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,1846.85220100289
Zambia,521.179308663671
Zimbabwe,664.432526041901
