Country,GDP
Not classified,
Ireland,8112.17136316453
"Iran, Islamic Rep.",4274.80524001059
Iraq,2926.91783999193
Iceland,16406.04794507
Israel,
Italy,11315.0151767923
Jamaica,1189.42271910832
Jordan,2223.08934925814
Japan,17451.8349394142
Kazakhstan,
Kenya,359.068003341567
Kyrgyz Republic,
Cambodia,
Kiribati,460.224098794223
St. Kitts and Nevis,3119.79720655029
South Korea,2834.89033966815
Kuwait,9097.12587015857
Lao PDR,461.710506773855
Lebanon,
Liberia,
Libya,
St. Lucia,2522.06809583859
Latin America & Caribbean,
Sri Lanka,392.524361227157
Lesotho,192.107342897134
Late-demographic dividend,897.704571816869
Lithuania,
Latvia,
"Macao SAR, China",5115.69653240268
St. Martin (French part),
Morocco,846.905883789063
Moldova,
Madagascar,410.636006411204
Maldives,719.392846901648
Middle East & North Africa,2985.11410110369
Mexico,1765.26278274659
Marshall Islands,1381.52342882523
Middle income,788.172400812529
North Macedonia,
Mali,222.226156008342
Malta,4194.65393924832
Myanmar,42.1286979854824
Middle East & North Africa (excluding high income),2208.92029924725
Montenegro,
Mongolia,1470.20723091522
Northern Mariana Islands,
Mozambique,
Mauritania,659.968208454065
Mauritius,1422.56098843389
Malawi,217.778219623578
Malaysia,1782.54224954929
North America,18625.5550120448
Namibia,1603.78206450072
New Caledonia,7634.70933439257
Niger,257.019903220211
Nigeria,638.731695673269
Nicaragua,
Netherlands,13783.8501091364
Norway,18883.2333523873
Nepal,158.933704286558
Nauru,
New Zealand,9427.55394035348
OECD members,11466.207008931
Oman,5074.08477292746
Other small states,2026.33992856066
Pakistan,317.02979833839
Panama,3025.3472246947
Peru,1077.64275160349
Philippines,605.726348647509
Palau,
Papua New Guinea,751.648805219022
Poland,
Pre-demographic dividend,567.259474539383
Puerto Rico,6455.18446107614
"Korea, Dem. People's Rep.",
Portugal,3861.9484333688
Paraguay,1024.19314894826
West Bank and Gaza,
Pacific island small states,1230.87853267922
Post-demographic dividend,12785.720388379
French Polynesia,11509.2317194961
Qatar,13216.457990389
Romania,
Russia,
Rwanda,299.287372144724
Saudi Arabia,6449.58555997885
Sudan,408.473358154297
Senegal,803.48470365839
Singapore,6799.93036332671
Solomon Islands,515.204666673623
Sierra Leone,127.554526060388
El Salvador,758.765652447861
San Marino,
Somalia,134.661368901092
Serbia,
Sub-Saharan Africa (excluding high income),565.11837077828
South Sudan,
Sub-Saharan Africa,565.511445131371
Small states,2086.62173852947
Sao Tome and Principe,
Suriname,2270.80423679569
Slovak Republic,
Slovenia,
Sweden,17981.0194119405
Eswatini,615.134312654986
Sint Maarten (Dutch part),
Seychelles,3368.47409596586
Syrian Arab Republic,2334.20666257917
Turks and Caicos Islands,
Chad,208.635182538661
Togo,308.46106205689
Thailand,836.147130166207
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,702.485172901927
Trinidad and Tobago,3941.60037196284
Tunisia,1174.88213527445
Turkiye,1506.71412689474
Tuvalu,
Tanzania,
Uganda,253.328142460738
Ukraine,
Upper middle income,954.963471213678
Uruguay,1933.4812314229
United States,19071.2271949295
Uzbekistan,
St. Vincent and the Grenadines,1444.02140864965
"Venezuela, RB",3388.19536422075
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,430.188501008969
Vanuatu,926.813605120226
Samoa,606.785373394526
Kosovo,
"Yemen, Rep.",
South Africa,2103.19171194125
Zambia,241.549480907054
Zimbabwe,692.139958348195
