Country,GDP
Grenada,NY.GDP.PCAP.CD
Greenland,NY.GDP.PCAP.CD
Guatemala,NY.GDP.PCAP.CD
Guam,NY.GDP.PCAP.CD
Guyana,NY.GDP.PCAP.CD
High income,NY.GDP.PCAP.CD
"Hong Kong SAR, China",NY.GDP.PCAP.CD
Honduras,NY.GDP.PCAP.CD
Heavily indebted poor countries (HIPC),NY.GDP.PCAP.CD
Croatia,NY.GDP.PCAP.CD
Haiti,NY.GDP.PCAP.CD
Hungary,NY.GDP.PCAP.CD
IBRD only,NY.GDP.PCAP.CD
IDA & IBRD total,NY.GDP.PCAP.CD
IDA total,NY.GDP.PCAP.CD
IDA blend,NY.GDP.PCAP.CD
Indonesia,NY.GDP.PCAP.CD
IDA only,NY.GDP.PCAP.CD
Isle of Man,NY.GDP.PCAP.CD
India,NY.GDP.PCAP.CD
Not classified,NY.GDP.PCAP.CD
Ireland,NY.GDP.PCAP.CD
Iran,NY.GDP.PCAP.CD
Iraq,NY.GDP.PCAP.CD
Iceland,NY.GDP.PCAP.CD
Israel,NY.GDP.PCAP.CD
Italy,NY.GDP.PCAP.CD
Jamaica,NY.GDP.PCAP.CD
Jordan,NY.GDP.PCAP.CD
Japan,NY.GDP.PCAP.CD
Kazakhstan,NY.GDP.PCAP.CD
Kenya,NY.GDP.PCAP.CD
Kyrgyz Republic,NY.GDP.PCAP.CD
Cambodia,NY.GDP.PCAP.CD
Kiribati,NY.GDP.PCAP.CD
St. Kitts and Nevis,NY.GDP.PCAP.CD
South Korea,NY.GDP.PCAP.CD
Kuwait,NY.GDP.PCAP.CD
Lao PDR,NY.GDP.PCAP.CD
Lebanon,NY.GDP.PCAP.CD
Liberia,NY.GDP.PCAP.CD
Libya,NY.GDP.PCAP.CD
St. Lucia,NY.GDP.PCAP.CD
Latin America & Caribbean,NY.GDP.PCAP.CD
Sri Lanka,NY.GDP.PCAP.CD
Lesotho,NY.GDP.PCAP.CD
Late-demographic dividend,NY.GDP.PCAP.CD
Lithuania,NY.GDP.PCAP.CD
Latvia,NY.GDP.PCAP.CD
"Macao SAR, China",NY.GDP.PCAP.CD
St. Martin (French part),NY.GDP.PCAP.CD
Morocco,NY.GDP.PCAP.CD
Moldova,NY.GDP.PCAP.CD
Madagascar,NY.GDP.PCAP.CD
Maldives,NY.GDP.PCAP.CD
Middle East & North Africa,NY.GDP.PCAP.CD
Mexico,NY.GDP.PCAP.CD
Marshall Islands,NY.GDP.PCAP.CD
Middle income,NY.GDP.PCAP.CD
North Macedonia,NY.GDP.PCAP.CD
Mali,NY.GDP.PCAP.CD
Malta,NY.GDP.PCAP.CD
Myanmar,NY.GDP.PCAP.CD
Middle East & North Africa (excluding high income),NY.GDP.PCAP.CD
Montenegro,NY.GDP.PCAP.CD
Mongolia,NY.GDP.PCAP.CD
Northern Mariana Islands,NY.GDP.PCAP.CD
Mozambique,NY.GDP.PCAP.CD
Mauritania,NY.GDP.PCAP.CD
Mauritius,NY.GDP.PCAP.CD
Malawi,NY.GDP.PCAP.CD
Malaysia,NY.GDP.PCAP.CD
North America,NY.GDP.PCAP.CD
Namibia,NY.GDP.PCAP.CD
New Caledonia,NY.GDP.PCAP.CD
Niger,NY.GDP.PCAP.CD
Nigeria,NY.GDP.PCAP.CD
Nicaragua,NY.GDP.PCAP.CD
Netherlands,NY.GDP.PCAP.CD
Norway,NY.GDP.PCAP.CD
Nepal,NY.GDP.PCAP.CD
Nauru,NY.GDP.PCAP.CD
New Zealand,NY.GDP.PCAP.CD
OECD members,NY.GDP.PCAP.CD
Oman,NY.GDP.PCAP.CD
Other small states,NY.GDP.PCAP.CD
Pakistan,NY.GDP.PCAP.CD
Panama,NY.GDP.PCAP.CD
Peru,NY.GDP.PCAP.CD
Philippines,NY.GDP.PCAP.CD
Palau,NY.GDP.PCAP.CD
Papua New Guinea,NY.GDP.PCAP.CD
Poland,NY.GDP.PCAP.CD
Pre-demographic dividend,NY.GDP.PCAP.CD
Puerto Rico,NY.GDP.PCAP.CD
"Korea, Dem. People's Rep.",NY.GDP.PCAP.CD
Portugal,NY.GDP.PCAP.CD
Paraguay,NY.GDP.PCAP.CD
West Bank and Gaza,NY.GDP.PCAP.CD
Pacific island small states,NY.GDP.PCAP.CD
Post-demographic dividend,NY.GDP.PCAP.CD
French Polynesia,NY.GDP.PCAP.CD
Qatar,NY.GDP.PCAP.CD
Romania,NY.GDP.PCAP.CD
Russia,NY.GDP.PCAP.CD
Rwanda,NY.GDP.PCAP.CD
Saudi Arabia,NY.GDP.PCAP.CD
Sudan,NY.GDP.PCAP.CD
Senegal,NY.GDP.PCAP.CD
Singapore,NY.GDP.PCAP.CD
Solomon Islands,NY.GDP.PCAP.CD
Sierra Leone,NY.GDP.PCAP.CD
El Salvador,NY.GDP.PCAP.CD
San Marino,NY.GDP.PCAP.CD
Somalia,NY.GDP.PCAP.CD
Serbia,NY.GDP.PCAP.CD
Sub-Saharan Africa (excluding high income),NY.GDP.PCAP.CD
South Sudan,NY.GDP.PCAP.CD
Sub-Saharan Africa,NY.GDP.PCAP.CD
Small states,NY.GDP.PCAP.CD
Sao Tome and Principe,NY.GDP.PCAP.CD
Suriname,NY.GDP.PCAP.CD
Slovak Republic,NY.GDP.PCAP.CD
Slovenia,NY.GDP.PCAP.CD
Sweden,NY.GDP.PCAP.CD
Eswatini,NY.GDP.PCAP.CD
Sint Maarten (Dutch part),NY.GDP.PCAP.CD
Seychelles,NY.GDP.PCAP.CD
Syrian Arab Republic,NY.GDP.PCAP.CD
Turks and Caicos Islands,NY.GDP.PCAP.CD
Chad,NY.GDP.PCAP.CD
Togo,NY.GDP.PCAP.CD
Thailand,NY.GDP.PCAP.CD
Tajikistan,NY.GDP.PCAP.CD
Turkmenistan,NY.GDP.PCAP.CD
Timor-Leste,NY.GDP.PCAP.CD
Tonga,NY.GDP.PCAP.CD
Trinidad and Tobago,NY.GDP.PCAP.CD
Tunisia,NY.GDP.PCAP.CD
Turkiye,NY.GDP.PCAP.CD
Tuvalu,NY.GDP.PCAP.CD
Tanzania,NY.GDP.PCAP.CD
Uganda,NY.GDP.PCAP.CD
Ukraine,NY.GDP.PCAP.CD
Upper middle income,NY.GDP.PCAP.CD
Uruguay,NY.GDP.PCAP.CD
United States of America,NY.GDP.PCAP.CD
Uzbekistan,NY.GDP.PCAP.CD
St. Vincent and the Grenadines,NY.GDP.PCAP.CD
"Venezuela, RB",NY.GDP.PCAP.CD
British Virgin Islands,NY.GDP.PCAP.CD
Virgin Islands (U.S.),NY.GDP.PCAP.CD
Viet Nam,NY.GDP.PCAP.CD
Vanuatu,NY.GDP.PCAP.CD
Samoa,NY.GDP.PCAP.CD
Kosovo,NY.GDP.PCAP.CD
"Yemen, Rep.",NY.GDP.PCAP.CD
South Africa,NY.GDP.PCAP.CD
Zambia,NY.GDP.PCAP.CD
Zimbabwe,NY.GDP.PCAP.CD
