Country,GDP
Netherlands,9166.80819524307
Norway,10266.1206718698
Nepal,95.0075014965194
Nauru,
New Zealand,4950.58820538927
OECD members,5812.47658431017
Oman,3164.87009699132
Other small states,1453.52476033183
Pakistan,208.776120199417
Panama,1501.9432892374
Peru,
Philippines,499.100731737962
Palau,
Papua New Guinea,562.367139074776
Poland,
Pre-demographic dividend,420.974596753499
Puerto Rico,3208.77135614128
"Korea, Dem. People's Rep.",
Portugal,2267.37100319478
Paraguay,733.46540674398
West Bank and Gaza,
Pacific island small states,874.163666078853
Post-demographic dividend,6279.33680126855
French Polynesia,5323.21554496652
Qatar,15923.9915919686
Romania,
Russia,
Rwanda,156.096859006131
Saudi Arabia,8473.70009982838
Sudan,404.100738525391
Senegal,553.481928895425
Singapore,2846.33598832854
Solomon Islands,441.589153640577
Sierra Leone,218.170566800538
El Salvador,691.061336495721
San Marino,
Somalia,112.046367639429
Serbia,
Sub-Saharan Africa (excluding high income),446.100734741431
South Sudan,
Sub-Saharan Africa,446.183301865985
Small states,1514.30234873315
Sao Tome and Principe,
Suriname,1662.73554340219
Slovak Republic,
Slovenia,
Sweden,11448.6193912266
Eswatini,560.657159532642
Sint Maarten (Dutch part),
Seychelles,1044.35311338903
Syrian Arab Republic,857.145934357095
Turks and Caicos Islands,
Chad,220.679299293872
Togo,295.532341584618
Thailand,461.660995009629
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,356.186295772271
Trinidad and Tobago,2901.62427478653
Tunisia,838.588170554966
Turkiye,1417.96310618668
Tuvalu,
Tanzania,
Uganda,237.400802476535
Ukraine,
Upper middle income,649.50366246049
Uruguay,1414.20158871953
United States,9452.57651914511
Uzbekistan,
St. Vincent and the Grenadines,467.806916196854
"Venezuela, RB",2592.91438924606
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,1666.49563619103
Zambia,480.468198553957
Zimbabwe,676.329202156378
